Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,VideoAmt,PhotoAmt,AdoptionSpeed,optimized_word_count,Fee_bins
1,1,307,0,2,1,2,0,2,1,2,2,2,1,1,0,2.0,2,128,0
2,2,266,0,3,1,5,7,2,2,1,1,1,1,2,0,12.0,4,61,0
2,1,285,266,2,1,2,7,1,2,2,1,2,1,1,0,2.0,1,84,0
1,1,307,307,3,1,2,0,2,2,2,2,2,1,3,0,6.0,3,10,0
2,24,299,0,2,1,6,0,1,1,1,1,1,1,1,0,4.0,3,53,0
1,1,307,307,2,1,2,0,2,2,2,2,2,1,1,0,1.0,3,2,0
2,5,266,0,2,1,4,7,2,1,2,2,2,1,1,0,2.0,3,18,0
2,3,265,0,1,1,7,0,1,2,2,2,2,1,1,0,4.0,1,87,0
2,2,283,0,1,1,7,0,1,1,3,3,3,1,1,0,1.0,4,30,0
2,1,266,0,1,1,6,7,2,1,3,1,2,1,1,0,2.0,1,28,0
1,2,307,0,3,2,5,7,2,1,2,1,2,1,4,0,8.0,2,47,0
2,6,266,266,2,1,4,7,2,1,2,1,2,1,1,0,3.0,4,6,0
2,3,266,243,2,7,0,0,1,1,1,1,2,1,1,0,2.0,1,16,0
1,1,307,0,3,1,2,5,2,1,2,2,2,1,6,0,13.0,3,109,0
1,2,307,307,2,2,0,0,2,2,2,1,2,1,1,0,2.0,4,3,0
2,3,266,292,2,2,5,0,1,1,3,3,3,1,1,0,6.0,2,30,0
2,2,266,0,2,1,2,7,1,1,2,2,2,1,4,0,4.0,1,35,0
2,3,266,0,3,1,7,0,2,1,1,1,2,1,3,0,9.0,4,64,0
1,2,307,0,2,2,0,0,3,1,2,1,2,1,1,0,1.0,2,82,0
2,15,292,266,1,2,5,0,2,1,3,3,3,1,1,0,3.0,1,93,0
1,30,307,0,1,1,0,0,2,2,1,1,1,1,1,0,1.0,2,24,0
1,84,231,179,2,7,0,0,2,2,3,3,3,2,2,0,2.0,1,62,5
2,3,266,0,1,1,0,0,2,1,2,1,2,1,1,0,13.0,3,10,0
2,2,266,256,2,2,0,0,3,1,2,2,2,1,3,0,5.0,1,78,0
2,3,266,0,1,2,6,0,1,1,1,1,1,1,1,0,2.0,3,106,0
2,6,266,0,2,1,2,0,2,1,1,1,1,1,1,0,1.0,4,5,2
2,24,264,0,1,1,0,0,2,3,2,2,1,1,1,0,1.0,4,4,0
2,1,265,0,1,6,7,0,1,2,2,2,2,1,1,0,5.0,1,33,0
2,2,266,0,1,3,4,0,1,1,2,2,2,1,1,0,5.0,1,118,0
1,3,307,0,3,1,2,0,2,1,2,2,2,1,3,0,12.0,3,134,0
1,1,307,0,1,2,3,5,2,2,2,1,2,1,1,0,5.0,3,19,0
2,27,265,0,2,3,5,6,3,2,1,1,3,1,1,0,1.0,4,31,0
1,24,141,141,1,1,0,0,3,2,1,1,1,1,1,0,2.0,1,2,0
2,2,266,0,1,4,7,0,1,1,2,2,2,1,1,0,5.0,3,14,0
2,3,265,0,3,1,3,7,2,1,3,3,2,1,2,0,3.0,1,46,1
2,2,266,0,1,1,7,0,2,1,2,1,2,1,1,0,4.0,2,51,0
1,4,307,0,2,1,2,0,2,1,2,2,2,1,1,0,4.0,1,39,0
1,3,307,0,2,1,2,0,2,1,2,1,2,1,1,0,1.0,3,15,2
1,24,307,0,1,1,2,0,3,2,3,3,2,1,1,0,5.0,3,57,0
2,2,266,265,1,2,4,7,2,1,2,2,2,2,2,0,2.0,1,18,0
2,2,265,0,2,1,2,5,2,2,1,2,2,1,1,0,3.0,4,38,1
1,24,307,0,2,1,7,0,2,1,1,1,3,1,1,0,1.0,4,7,2
1,1,307,0,2,2,0,0,2,1,2,2,2,1,1,0,1.0,2,17,1
1,3,307,307,3,1,2,0,2,2,2,2,2,1,6,0,5.0,4,48,0
1,12,307,0,2,5,0,0,2,1,1,1,1,1,1,0,5.0,4,71,0
2,3,265,254,2,1,4,7,2,2,2,1,2,1,1,0,8.0,4,23,3
2,3,266,0,1,2,7,0,2,1,2,2,2,1,1,0,0.0,1,28,0
2,2,266,0,1,1,0,0,2,1,1,1,1,1,1,0,3.0,3,44,2
1,60,307,0,1,7,0,0,1,2,3,3,3,1,1,0,4.0,2,11,0
1,3,307,0,2,1,7,0,2,1,1,1,2,1,1,0,9.0,3,19,0
1,5,141,307,2,3,5,0,2,1,2,1,1,1,1,0,2.0,3,35,0
1,6,128,307,2,2,7,0,2,2,1,1,1,1,1,0,3.0,3,37,0
2,3,265,0,1,4,0,0,1,2,2,2,2,1,1,0,4.0,1,28,0
1,1,307,0,3,1,2,0,2,1,2,2,1,1,6,0,1.0,4,6,1
2,2,285,0,1,1,7,0,2,3,2,1,2,1,1,0,5.0,2,19,5
1,2,307,0,1,1,7,0,1,1,2,2,2,1,1,0,2.0,2,26,0
1,6,307,0,2,2,0,0,1,1,1,1,2,1,1,0,2.0,4,11,0
2,1,277,299,1,1,2,3,2,1,2,1,2,1,1,0,4.0,2,23,0
1,3,307,0,2,1,2,0,2,1,2,1,2,1,1,0,4.0,3,31,0
1,2,307,307,1,2,4,5,1,1,1,1,2,1,1,0,2.0,3,6,0
1,3,141,20,2,1,2,0,2,2,3,3,2,1,1,0,2.0,2,55,0
1,36,307,0,1,3,0,0,2,2,1,1,2,1,1,0,2.0,4,46,0
2,6,266,0,1,2,7,0,2,1,1,1,2,1,1,0,4.0,3,80,0
1,1,307,0,2,2,3,0,1,1,1,2,2,1,1,0,5.0,4,22,1
2,5,266,0,1,4,5,7,2,1,3,3,3,1,2,0,5.0,4,32,0
1,10,307,0,1,1,2,0,2,1,1,1,1,1,1,0,6.0,4,79,0
2,2,266,0,3,1,2,0,2,1,2,1,2,1,2,0,3.0,2,44,0
1,3,307,0,2,7,0,0,2,2,2,1,2,1,1,0,3.0,2,47,0
1,2,307,0,3,1,2,0,2,1,1,1,2,1,6,0,6.0,3,15,0
2,2,265,265,1,4,7,0,2,2,2,2,2,1,2,0,6.0,2,18,0
1,6,307,0,2,1,2,0,2,1,1,1,1,1,1,0,3.0,3,60,3
2,7,266,0,1,6,0,0,2,1,1,1,1,1,1,0,1.0,2,16,2
2,4,266,0,3,1,2,7,2,1,1,1,2,1,4,0,9.0,2,64,0
2,2,266,0,1,3,7,0,1,1,2,2,2,1,1,0,5.0,2,7,0
2,4,266,0,2,7,0,0,2,1,1,1,2,1,1,0,3.0,1,21,0
2,1,254,265,1,4,7,0,2,2,2,2,2,1,1,0,5.0,1,14,0
2,24,264,265,2,2,6,7,1,2,2,2,2,1,5,0,2.0,1,61,0
1,11,307,307,2,1,5,0,2,2,1,1,1,1,1,0,6.0,4,51,0
2,2,266,264,2,2,5,7,2,2,2,2,2,1,1,0,4.0,1,65,1
1,12,141,307,2,2,5,7,1,3,1,1,1,1,1,0,4.0,2,39,0
2,2,265,0,2,1,4,7,2,2,2,2,2,1,2,0,5.0,1,31,0
2,24,264,0,3,1,2,7,3,3,2,1,2,1,2,0,6.0,4,38,0
2,3,299,0,2,1,7,0,1,1,2,2,2,1,1,0,13.0,2,13,0
1,13,307,0,2,1,0,0,3,1,1,1,3,1,1,0,3.0,2,94,0
1,2,307,0,1,2,0,0,2,1,1,1,2,1,1,0,3.0,1,42,0
2,2,265,0,2,2,7,0,2,1,2,2,2,1,1,0,2.0,1,23,0
1,7,128,307,2,2,5,0,2,1,1,1,1,1,1,0,9.0,2,22,0
1,16,307,0,1,2,7,0,2,1,1,2,2,1,1,0,3.0,3,19,0
2,2,292,0,1,2,5,0,2,2,2,1,2,1,1,2,6.0,2,77,1
1,48,205,179,1,7,0,0,1,1,1,1,2,1,1,0,4.0,4,53,0
1,14,213,307,2,7,0,0,2,1,1,1,1,1,1,0,2.0,3,32,0
1,1,307,307,1,1,2,7,1,1,2,2,2,1,3,0,5.0,4,38,0
2,1,247,0,3,1,2,0,1,1,2,2,2,1,3,0,4.0,3,23,0
1,2,307,0,2,2,0,0,2,1,2,2,2,1,1,0,1.0,3,16,1
1,3,307,307,3,1,0,0,1,1,1,1,2,1,2,0,6.0,3,91,0
1,2,307,0,2,5,7,0,2,2,2,1,2,1,1,0,6.0,1,17,0
1,4,307,0,2,4,7,0,2,1,1,1,3,1,1,0,5.0,3,19,0
2,2,266,0,2,2,5,7,2,1,2,1,2,1,1,0,3.0,2,62,1
2,2,266,0,2,4,5,0,1,1,2,2,2,1,1,0,3.0,1,5,0
1,16,307,0,2,1,2,7,2,1,1,1,1,1,1,0,5.0,3,97,0
1,12,78,0,1,1,2,0,3,1,1,1,2,1,1,0,1.0,0,59,0
1,8,307,0,2,2,0,0,1,1,2,1,2,1,1,0,2.0,3,3,0
1,24,307,0,1,2,7,0,2,1,1,1,2,1,1,0,1.0,3,26,0
2,1,265,0,1,7,0,0,2,2,2,1,2,1,1,0,2.0,1,15,0
1,1,307,0,2,1,2,0,2,2,3,3,2,1,1,0,1.0,3,15,0
2,2,266,0,3,1,6,7,2,1,2,1,2,1,2,0,6.0,2,115,1
1,12,178,307,1,4,0,0,1,2,3,3,3,1,1,0,2.0,1,59,0
1,3,307,0,3,2,0,0,2,1,2,2,2,1,2,0,4.0,4,44,0
1,3,218,0,2,2,7,0,2,1,2,1,2,1,1,0,2.0,1,29,0
2,0,243,0,3,2,0,0,1,1,2,2,2,1,3,0,1.0,1,10,0
2,1,266,0,1,1,6,7,2,1,2,2,2,1,2,0,4.0,2,31,0
2,5,289,303,2,3,6,7,2,1,1,1,2,1,1,1,6.0,2,172,0
2,2,266,0,2,1,0,0,1,1,2,1,2,1,1,0,4.0,1,26,0
2,4,264,0,3,1,3,7,2,3,2,2,2,1,3,0,5.0,1,34,0
2,6,264,0,1,1,0,0,2,2,2,1,2,1,1,0,5.0,3,1,0
2,1,266,292,1,1,7,0,1,1,2,2,2,1,1,0,2.0,2,14,0
2,3,266,0,1,1,3,7,2,1,2,1,2,1,4,0,13.0,2,49,0
1,3,307,187,2,2,5,0,3,1,1,1,2,1,1,3,13.0,2,35,0
1,2,307,307,2,2,0,0,1,1,3,3,3,1,1,0,2.0,4,3,0
2,12,264,0,2,1,2,3,2,3,1,1,1,1,1,0,5.0,1,135,0
2,2,266,0,3,6,7,0,2,1,1,1,2,1,3,0,3.0,0,29,0
2,1,243,0,1,1,7,0,1,1,2,2,2,1,1,0,2.0,2,2,0
2,0,292,0,3,1,5,7,2,2,2,2,2,1,5,0,5.0,4,45,0
1,3,307,0,2,2,0,0,2,2,1,1,2,1,1,0,2.0,2,17,0
2,14,266,0,2,2,3,7,2,1,3,1,1,1,1,0,2.0,2,46,0
2,1,265,0,3,4,6,7,2,2,2,2,2,1,3,0,5.0,2,45,0
2,3,266,266,2,1,4,7,2,1,1,1,2,1,2,0,3.0,1,51,0
1,2,307,0,2,1,0,0,2,1,2,1,2,1,1,0,7.0,3,20,0
1,3,307,0,2,1,2,0,2,1,3,3,3,1,1,0,6.0,2,56,0
1,6,307,189,1,2,3,0,2,2,1,1,1,1,1,0,3.0,3,56,0
2,2,266,0,3,1,2,6,1,2,2,2,2,1,3,0,4.0,4,58,1
2,4,265,266,2,1,0,0,2,2,2,1,2,1,1,0,2.0,2,16,0
1,1,307,307,1,2,7,0,2,2,2,2,2,1,1,0,3.0,1,12,0
1,24,307,0,2,2,0,0,1,1,2,2,2,1,1,0,0.0,4,16,0
1,48,109,0,2,3,5,0,3,3,1,1,2,1,2,0,3.0,3,9,0
1,3,307,307,2,2,0,0,2,2,2,1,2,1,1,0,5.0,3,3,0
1,1,218,307,2,1,0,0,2,3,2,1,2,1,1,0,6.0,1,12,0
2,2,266,0,3,1,6,7,1,1,2,2,3,1,6,0,1.0,4,26,0
2,5,266,0,3,1,7,0,1,1,2,1,2,1,4,0,3.0,4,33,0
2,2,265,0,2,1,5,7,2,2,2,2,2,1,1,0,2.0,1,17,0
2,4,295,0,2,1,4,5,2,1,2,2,2,2,1,0,3.0,4,82,0
2,2,265,0,1,1,2,5,2,2,2,1,2,1,1,0,4.0,3,41,0
1,5,307,213,2,1,2,0,2,3,1,1,1,1,1,0,5.0,2,54,0
1,22,109,0,1,3,0,0,3,3,1,1,2,1,1,0,1.0,4,35,0
2,2,265,0,3,1,3,7,1,2,2,2,2,1,3,0,5.0,1,26,0
1,4,307,0,2,1,4,0,2,2,1,1,2,1,1,0,2.0,3,14,0
1,11,307,103,1,1,2,0,2,2,3,3,3,1,1,0,4.0,2,23,0
2,60,265,265,2,1,4,0,2,2,1,1,1,1,2,0,2.0,2,29,0
1,7,218,0,2,1,0,0,3,3,1,1,1,1,1,0,1.0,4,5,0
1,2,307,307,1,2,0,0,2,2,1,1,2,1,1,0,5.0,1,24,0
2,24,285,0,2,1,7,0,2,3,3,3,3,1,1,0,0.0,4,9,4
2,1,266,0,1,5,0,0,2,1,2,2,2,1,3,0,5.0,4,33,0
2,1,265,264,3,2,3,0,2,2,2,2,2,1,2,0,3.0,3,38,0
1,24,307,0,2,2,7,0,2,2,1,1,1,1,1,0,5.0,2,46,0
1,7,307,75,2,2,0,0,1,1,1,1,1,1,1,0,4.0,2,153,1
1,2,307,0,1,1,7,0,2,2,1,1,2,1,1,0,3.0,3,44,0
2,12,266,266,1,2,0,0,2,1,2,1,2,1,1,0,3.0,4,2,0
2,24,266,0,2,1,6,7,2,1,1,1,1,1,1,0,13.0,3,49,0
2,6,266,0,2,2,6,7,2,1,2,2,2,1,1,0,1.0,3,11,0
1,3,141,78,1,1,5,7,2,1,3,3,3,1,1,0,2.0,2,24,0
2,2,292,292,2,7,0,0,1,1,3,3,3,1,1,0,5.0,1,19,1
1,1,307,0,2,7,0,0,2,2,2,2,2,1,1,0,5.0,4,9,0
1,2,307,0,3,1,2,0,2,1,2,1,2,1,5,0,5.0,4,6,0
1,2,307,0,2,5,0,0,2,1,2,2,2,1,1,0,3.0,2,35,0
1,3,152,0,2,2,0,0,1,1,1,1,2,1,1,0,2.0,1,48,5
2,2,266,0,1,1,7,0,1,1,3,3,2,1,1,0,2.0,2,7,0
1,2,213,0,2,2,7,0,2,2,1,1,2,1,1,0,4.0,2,26,0
1,2,189,307,1,1,2,0,2,2,2,1,2,1,1,0,11.0,1,34,3
1,1,307,0,3,1,2,7,2,2,2,2,2,1,6,0,13.0,1,40,0
2,2,266,0,2,4,6,7,2,2,2,2,2,1,1,0,2.0,3,19,0
1,2,307,307,1,2,0,0,2,2,2,1,2,1,1,0,4.0,2,2,0
1,15,147,0,2,7,0,0,1,2,1,1,1,1,1,0,2.0,3,32,0
1,25,218,205,2,3,5,7,2,3,1,1,1,1,1,0,1.0,2,8,0
2,1,299,266,2,1,2,7,2,2,2,2,2,1,1,0,2.0,1,125,0
1,1,307,0,1,1,0,0,2,2,2,2,2,1,1,0,2.0,1,32,0
1,4,307,0,1,1,2,3,3,2,1,1,1,1,3,2,13.0,4,44,0
2,12,285,0,2,5,6,7,2,3,2,2,2,1,1,0,3.0,0,7,0
2,1,292,266,2,2,5,0,2,1,2,2,2,1,1,0,1.0,1,5,0
1,2,307,0,1,7,0,0,2,1,2,2,2,1,1,0,1.0,1,16,1
1,24,218,0,1,7,0,0,2,2,3,3,3,1,1,0,3.0,3,8,2
1,4,103,307,1,1,0,0,2,1,1,1,2,1,1,0,7.0,3,295,4
1,2,307,0,2,1,2,7,2,1,2,2,2,1,1,0,1.0,3,20,1
1,2,307,0,2,1,2,7,2,1,2,1,2,1,1,3,5.0,1,41,0
2,1,243,0,2,2,3,4,1,1,2,2,2,2,1,0,3.0,4,27,0
2,0,266,0,1,1,6,7,2,1,2,2,2,1,1,0,3.0,2,66,0
1,1,307,0,1,1,2,0,2,1,2,1,2,1,1,0,4.0,1,32,0
2,5,251,0,1,1,7,0,2,1,2,2,3,1,1,0,1.0,3,1,0
1,96,205,0,2,5,0,0,2,2,1,1,1,1,1,0,4.0,4,15,0
2,2,265,0,3,1,2,7,1,2,2,2,2,1,5,0,1.0,2,29,0
1,1,307,0,1,1,2,0,2,2,2,2,2,1,1,0,1.0,2,21,0
2,6,254,0,2,1,2,4,2,1,1,1,1,1,1,0,5.0,4,19,0
2,2,299,266,2,1,6,0,1,1,1,1,2,1,1,1,5.0,1,97,0
2,3,265,0,1,1,7,0,2,2,2,2,2,1,1,0,5.0,1,31,0
1,2,307,307,1,1,2,0,2,1,1,1,2,1,2,0,3.0,3,14,0
2,6,266,0,2,1,2,0,2,1,2,2,2,1,1,0,1.0,4,17,1
1,2,307,0,2,1,2,0,2,1,3,3,2,1,1,0,5.0,2,12,0
1,2,307,0,2,1,2,7,1,1,2,2,2,1,1,0,1.0,1,39,0
1,24,307,0,1,2,7,0,2,2,1,1,1,1,1,0,5.0,4,40,1
1,36,182,173,1,2,7,0,3,1,1,1,1,2,1,0,1.0,4,26,0
2,3,265,0,1,1,6,7,2,2,2,1,2,1,1,1,7.0,3,77,0
1,72,150,307,1,1,2,0,3,1,1,1,1,1,1,0,5.0,4,96,0
2,1,265,0,2,1,2,4,2,2,2,2,2,1,1,0,1.0,4,104,0
2,7,266,0,2,7,0,0,1,1,1,1,1,1,1,0,3.0,3,23,0
1,0,5,0,2,1,2,0,1,1,2,2,2,2,1,0,2.0,1,46,0
1,1,307,0,2,1,2,7,1,2,2,2,2,1,1,0,13.0,0,8,0
1,12,76,307,1,1,7,0,1,1,3,3,1,1,1,0,2.0,4,2,0
2,24,266,0,2,6,0,0,1,1,1,1,3,1,1,0,3.0,3,27,0
2,3,292,0,1,1,7,0,2,1,2,1,1,1,1,0,9.0,3,16,0
2,5,266,266,1,1,2,5,1,1,2,2,2,1,2,0,4.0,4,41,1
2,3,266,265,2,1,7,0,2,1,3,3,3,1,1,0,1.0,2,29,0
2,3,292,271,2,5,0,0,1,1,2,1,2,1,1,0,3.0,2,22,0
1,1,307,0,1,1,0,0,1,1,2,2,2,1,1,0,1.0,2,17,0
2,1,266,306,3,1,7,0,2,1,2,1,2,1,2,0,4.0,2,2,0
1,1,39,0,2,1,7,0,2,2,2,2,2,1,1,0,5.0,2,26,4
1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,1.0,2,41,0
2,5,265,0,1,1,3,6,1,2,2,3,2,1,1,0,10.0,2,5,0
1,1,307,0,2,1,2,0,2,1,2,2,2,1,1,0,5.0,4,26,0
1,1,307,0,1,2,0,0,2,2,3,3,3,1,1,0,1.0,4,9,0
2,5,265,0,3,4,6,7,2,2,2,2,2,1,2,0,7.0,4,36,0
1,5,218,307,2,7,0,0,2,2,1,3,2,1,1,0,2.0,3,13,0
1,8,128,0,2,2,7,0,1,1,1,1,2,1,1,0,2.0,3,39,0
2,6,266,0,2,3,4,0,1,2,3,3,3,1,1,0,1.0,4,1,1
2,12,266,0,1,7,0,0,2,1,1,1,3,1,1,0,1.0,3,71,0
2,5,254,0,2,1,2,7,1,1,1,1,1,1,1,0,6.0,4,138,4
1,12,182,307,2,5,0,0,1,1,1,1,1,1,1,0,3.0,2,15,0
1,2,307,0,2,5,0,0,2,1,2,2,2,1,2,0,4.0,0,49,0
2,2,266,0,1,1,2,5,1,1,1,1,2,1,2,0,2.0,1,29,0
1,3,307,0,1,1,2,0,2,1,1,1,2,1,1,0,2.0,2,7,0
1,17,195,0,2,6,0,0,1,2,3,1,1,1,1,0,4.0,3,46,0
2,1,299,0,3,1,2,7,1,1,2,2,2,1,4,0,2.0,1,35,0
1,10,20,0,2,1,2,7,2,1,1,1,3,1,1,0,4.0,0,29,0
2,8,265,0,3,2,5,6,3,2,1,1,2,1,2,0,3.0,1,18,2
1,10,307,307,1,2,0,0,2,1,1,1,2,1,1,0,13.0,3,38,0
2,3,266,0,2,1,2,7,2,1,2,2,2,1,1,0,2.0,2,22,1
1,2,307,307,1,2,7,0,2,2,2,2,2,1,2,0,4.0,1,82,0
2,2,243,0,2,6,0,0,2,1,2,2,2,1,1,0,1.0,2,54,1
2,4,266,0,2,1,2,0,2,2,2,1,2,1,1,0,2.0,4,69,0
2,6,265,0,1,5,0,0,2,2,3,3,2,1,1,0,3.0,0,39,0
2,20,304,271,1,2,5,0,3,3,1,1,1,1,1,0,2.0,4,3,2
1,4,141,0,2,1,0,0,2,1,2,1,2,1,4,0,2.0,4,54,0
2,24,266,0,2,1,2,5,2,1,2,2,2,1,1,0,1.0,3,27,0
1,117,205,0,2,1,2,7,2,2,1,1,1,1,1,0,3.0,1,12,0
2,5,266,0,1,7,0,0,2,1,2,1,2,1,1,0,1.0,2,8,0
2,2,242,0,1,6,7,0,2,3,1,1,2,1,1,0,10.0,3,144,5
1,2,307,0,2,2,0,0,2,2,1,2,2,1,1,0,1.0,1,51,1
2,24,265,265,3,2,4,7,2,2,1,3,3,1,6,0,5.0,2,12,0
1,2,307,0,3,1,5,7,2,1,2,1,2,1,3,0,2.0,3,77,0
1,1,307,0,2,2,7,0,1,1,2,2,2,1,1,0,3.0,4,41,0
2,6,299,0,2,6,0,0,2,1,2,2,2,1,1,0,4.0,2,33,1
2,2,299,0,2,2,5,0,2,2,2,2,2,1,1,0,2.0,1,24,2
1,4,307,0,1,5,7,0,2,2,1,1,2,1,1,0,2.0,1,42,0
1,2,60,152,3,2,0,0,1,1,1,1,2,1,2,0,5.0,1,66,0
1,4,307,0,2,1,0,0,2,1,2,2,2,1,1,0,1.0,4,27,0
2,2,305,266,1,7,0,0,1,1,2,2,2,1,1,0,2.0,4,25,1
1,3,307,0,1,1,0,0,2,2,3,3,2,1,1,0,6.0,2,20,0
1,4,218,2,2,1,2,7,2,1,2,1,2,1,1,0,5.0,1,32,0
1,2,307,0,2,2,0,0,3,2,1,1,2,1,1,0,11.0,3,50,0
2,24,266,266,2,6,0,0,2,1,1,1,1,1,1,0,3.0,4,4,0
2,12,265,0,2,1,4,7,2,2,1,1,1,1,1,0,2.0,2,40,0
1,1,141,307,2,2,0,0,2,2,1,1,2,1,1,0,5.0,3,3,0
1,2,307,0,1,1,2,0,2,1,2,2,2,1,1,0,1.0,3,20,1
2,10,266,0,2,1,0,0,2,1,2,2,2,1,1,0,1.0,4,11,0
2,1,264,306,2,1,7,0,2,3,1,1,2,1,1,1,10.0,2,126,0
2,3,266,0,2,2,7,0,1,1,2,1,2,1,1,0,2.0,4,9,0
2,2,266,0,1,1,0,0,1,1,2,2,2,1,1,0,4.0,4,53,0
2,3,266,0,2,3,4,7,2,1,2,2,2,1,1,0,5.0,3,17,1
2,1,265,266,3,2,3,0,2,1,2,2,2,1,3,0,0.0,4,48,0
2,1,265,0,2,1,6,7,1,1,2,2,2,1,1,0,11.0,3,61,0
1,3,307,0,3,1,2,0,1,1,2,2,2,1,6,0,0.0,4,1,0
1,2,307,0,2,2,0,0,2,1,2,2,2,1,1,0,1.0,2,16,1
1,3,307,0,1,1,2,7,2,2,2,1,2,1,2,0,3.0,2,29,0
1,4,307,0,2,2,0,0,1,1,1,1,3,1,2,0,4.0,2,7,0
2,2,273,0,2,1,3,7,1,1,2,1,2,2,3,0,1.0,1,2,0
1,1,109,141,3,1,2,7,2,2,1,1,2,1,6,0,11.0,4,29,4
1,2,307,0,1,1,2,7,1,2,1,1,2,1,1,0,5.0,1,36,0
1,2,307,75,2,1,2,0,2,1,1,1,2,1,1,0,6.0,3,28,0
2,4,292,266,3,4,5,6,2,2,1,1,2,1,2,0,4.0,3,91,0
1,9,307,0,2,5,0,0,2,1,2,1,1,1,1,0,4.0,2,40,0
1,24,307,0,1,3,4,5,1,1,3,3,2,1,1,0,5.0,3,35,0
2,10,265,0,1,1,7,0,2,2,1,1,2,1,1,0,5.0,2,24,0
1,1,18,307,1,1,0,0,2,2,2,1,2,1,1,0,3.0,2,2,0
2,18,266,0,2,7,0,0,2,1,2,2,2,1,1,0,3.0,2,20,0
2,20,276,247,1,1,6,0,3,2,2,2,1,1,1,0,2.0,1,35,1
2,3,285,276,1,6,0,0,2,2,1,1,2,1,1,0,6.0,2,54,5
1,2,307,0,3,2,7,0,2,1,1,1,2,1,2,1,10.0,3,27,0
2,6,266,0,2,1,6,7,2,1,2,1,1,1,1,0,5.0,2,43,0
1,0,307,0,3,1,6,7,2,1,2,2,2,1,5,0,5.0,2,13,0
2,14,285,0,2,6,0,0,2,2,1,1,2,1,1,0,9.0,0,6,0
1,2,109,213,2,4,0,0,2,2,2,1,1,1,1,0,5.0,2,3,3
1,1,307,307,2,1,2,0,2,2,2,2,2,1,2,0,4.0,2,11,0
2,2,265,0,1,2,6,0,3,2,2,2,2,1,1,0,5.0,2,5,0
2,16,266,0,1,1,2,6,3,2,1,1,2,1,1,0,11.0,2,41,0
2,24,264,0,2,1,4,5,2,3,1,1,2,1,1,0,5.0,1,44,0
2,12,265,0,1,7,0,0,2,2,2,2,2,1,1,0,1.0,2,33,0
1,1,307,307,3,1,2,7,2,2,2,2,2,1,3,0,1.0,4,9,0
1,2,189,307,1,1,2,7,2,1,1,1,3,1,1,0,2.0,0,2,0
1,5,307,0,2,2,7,0,2,1,1,1,2,1,1,0,2.0,3,26,0
1,4,307,0,2,7,0,0,1,1,2,2,2,1,1,0,1.0,4,15,1
1,1,307,0,1,1,3,7,2,1,1,1,2,1,1,0,6.0,1,174,0
1,3,307,0,1,2,0,0,2,1,1,1,2,1,1,0,5.0,3,49,0
1,24,307,0,2,5,0,0,2,3,3,3,3,1,1,0,1.0,1,20,0
1,24,307,0,1,1,0,0,2,1,1,1,1,1,1,0,2.0,2,14,0
1,2,117,0,3,1,0,0,2,1,2,2,2,1,2,0,2.0,2,12,0
1,3,307,103,1,1,7,0,2,2,1,1,2,1,1,0,5.0,2,3,0
2,4,266,0,2,1,3,7,1,1,2,2,2,1,1,0,5.0,4,14,0
2,12,266,0,2,1,0,0,1,1,1,1,1,1,1,0,3.0,4,34,2
1,4,307,141,1,5,7,0,3,1,1,1,2,1,1,4,13.0,3,33,0
1,2,307,0,2,1,2,0,2,2,1,1,2,1,1,0,1.0,1,17,0
2,4,266,266,1,6,0,0,2,1,2,1,2,1,1,0,5.0,4,58,0
1,24,307,0,2,5,0,0,2,2,1,1,1,1,6,0,1.0,4,16,0
2,1,266,0,1,1,6,7,2,1,2,1,2,1,1,0,3.0,2,49,0
2,1,283,0,1,5,0,0,1,1,2,2,2,1,1,0,1.0,4,4,0
1,6,307,307,2,2,4,0,2,2,1,1,2,1,1,0,3.0,4,60,0
2,2,266,0,1,6,7,0,3,1,2,1,2,1,1,0,5.0,2,31,0
2,2,266,0,2,1,6,7,2,1,3,1,3,1,1,0,1.0,1,6,0
1,1,307,0,2,1,0,0,2,2,2,2,2,1,1,0,1.0,2,21,0
1,3,307,0,1,1,2,7,2,1,2,1,3,1,3,0,3.0,3,20,0
1,2,31,189,1,1,2,0,2,1,2,2,2,1,1,0,1.0,1,14,0
1,1,307,0,3,1,5,7,2,1,2,2,2,1,6,0,5.0,2,10,0
1,1,307,0,1,2,7,0,2,2,2,2,2,1,1,0,10.0,1,16,0
1,1,307,0,1,1,2,0,2,2,2,2,2,1,1,0,1.0,3,7,0
2,24,266,0,2,1,5,0,2,1,2,1,1,1,1,0,2.0,3,27,1
1,8,307,104,2,1,4,7,2,2,1,1,1,1,1,0,5.0,4,51,0
1,36,307,0,1,2,0,0,3,1,2,2,2,3,1,0,2.0,4,100,0
2,3,297,0,1,1,2,5,3,2,2,2,2,1,1,0,4.0,4,7,0
2,2,266,266,1,2,0,0,1,1,2,2,2,1,1,0,5.0,1,1,0
2,4,266,0,2,1,0,0,2,1,2,2,2,1,1,0,6.0,2,29,0
1,84,307,141,1,7,0,0,2,1,1,1,1,1,1,0,6.0,4,33,0
2,2,265,0,2,1,7,0,2,2,3,3,3,1,1,0,1.0,1,4,0
1,60,307,0,2,1,2,0,3,1,1,1,1,1,1,0,5.0,3,83,0
